SchoolID,longitude,latitude,SchoolAddress,SchoolCity,STATE,SchoolZipCode
1055,-84.292276,33.869686,2449 Dresden Dr,Chamblee,GA,30341-5218
1056,-84.240516,33.873375,2914 Evans Woods Dr,Doraville,GA,30340-4816
1057,-84.298098,33.718463,2190 Wallingford Dr,Decatur,GA,30032-6226
1059,-84.22211,33.827402,1484 Idlewood Rd,Tucker,GA,30084-7721
1061,-84.218797,33.868601,4137 Livsey Rd,Tucker,GA,30084-2548
1070,-84.216102,33.85624,5036 Lavista Rd,Tucker,GA,30084-3500
1071,-84.337144,33.84134,3034 Curtis Dr NE,Brookhaven,GA,30319-4163
1101,-84.245527,33.747562,1530 Joy Ln,Decatur,GA,30032-3058
1103,-84.302177,33.695847,3132 Clifton Church Rd SE,Atlanta,GA,30316-4944
1104,-84.316027,33.862982,2630 Skyland Dr NE,Brookhaven,GA,30319-0000
2050,-84.211668,33.779395,659 Allgood Rd,Stone Mountain,GA,30083-4576
2054,-84.250676,33.728124,2106 Columbia Dr,Decatur,GA,30032-7202
2055,-84.316408,33.793394,1798 Haygood Dr NE,Atlanta,GA,30307-1119
2056,-84.316397,33.778195,157 Heaton Park Dr NE,Atlanta,GA,30307-1317
2058,-84.258615,33.856251,2408 Henderson Mill Rd NE,Atlanta,GA,30345-2138
2059,-84.238264,33.796993,724 N Indian Creek Dr,Clarkston,GA,30021-2346
2061,-84.262041,33.804322,3169 Hollywood Dr,Decatur,GA,30033-5104
2062,-84.23502,33.856736,3836 Midvale Rd,Tucker,GA,30084-3300
2065,-84.271614,33.893109,3498 Pine St,Doraville,GA,30340-2776
2068,-84.168544,33.813566,6720 James B Rivers Dr,Stone Mountain,GA,30083-2235
3050,-84.322011,33.874336,2968 Cravenridge Dr NE,Atlanta,GA,30319-2952
3051,-84.269505,33.839326,3590 Lavista Rd,Decatur,GA,30033-1002
3052,-84.220605,33.722104,4150 Green Hawk Trl,Decatur,GA,30035-2759
3053,-84.295975,33.927847,4576 N Peachtree Rd,Dunwoody,GA,30338-5809
3055,-84.228806,33.779883,651 S Indian Creek Dr,Stone Mountain,GA,30083-4435
3056,-84.283615,33.706324,3226 Flat Shoals Rd,Decatur,GA,30034-1301
3057,-84.204544,33.80956,1101 Hambrick Rd,Stone Mountain,GA,30083-2484
3059,-84.226059,33.809879,1070 Otello Ave,Clarkston,GA,30021-2727
3060,-84.284447,33.845278,3801 Briarcliff Rd NE,Atlanta,GA,30345-3856
3063,-84.288563,33.836528,1857 Oak Grove Rd NE,Atlanta,GA,30345-3838
3064,-84.23657,33.891068,3695 Northlake Dr,Doraville,GA,30340-4139
3065,-84.080175,33.759846,1130 Rock Chapel Rd,Lithonia,GA,30058-5886
3067,-84.16033,33.837506,1991 Silver Hill Rd,Stone Mountain,GA,30087-1648
3069,-84.27864,33.72723,2701 Oakland Ter,Decatur,GA,30032-5516
3070,-84.326174,33.705069,1804 Bouldercrest Rd SE,Atlanta,GA,30316-3902
4051,-84.338143,33.810112,1131 Briar Vista Ter NE,Atlanta,GA,30324-4603
4052,-84.127307,33.65088,6775 S Goddard Rd,Lithonia,GA,30038-4124
4053,-84.236763,33.793463,618 N Indian Creek Dr,Clarkston,GA,30021-2364
4054,-84.338472,33.84388,1626 N Druid Hills Rd NE,Brookhaven,GA,30319-4156
4058,-84.280896,33.918432,4236 Tilly Mill Rd,Doraville,GA,30360-3112
4059,-84.283999,33.716103,2590 Kelly Lake Rd,Decatur,GA,30032-6427
4060,-84.276417,33.815251,1215 Balsam Dr,Decatur,GA,30033-2903
4062,-84.319917,33.847803,1680 Clairmont Pl NE,Brookhaven,GA,30329-1610
4063,-84.259166,33.902922,3151 Willow Oak Way,Doraville,GA,30340-2525
4064,-84.225478,33.704801,2801 Kelley Chapel Rd,Decatur,GA,30034-2240
4065,-84.223109,33.758423,1317 S Indian Creek Dr,Stone Mountain,GA,30083-5220
4067,-84.246612,33.732075,1365 Snapfinger Rd,Decatur,GA,30032-4702
4068,-84.119219,33.707541,2629 Huber St,Lithonia,GA,30058-7656
4069,-84.236755,33.747261,3919 Brookcrest Cir,Decatur,GA,30032-3815
5016,-84.287882,33.828005,2477 Coralwood Dr,Decatur,GA,30033-1322
5050,-84.261869,33.774001,8 Lakeshore Dr,Avondale Estates,GA,30002-1472
5052,-84.30639,33.897479,3688 Chamblee Dunwoody Rd,Chamblee,GA,30341-2143
5055,-84.315782,33.945765,5035 Vermack Rd,Dunwoody,GA,30338-4626
5057,-84.273091,33.860122,2535 Caladium Dr NE,Atlanta,GA,30345-2009
5058,-84.302736,33.911551,2112 Seaman Cir,Chamblee,GA,30341-1524
5059,-84.297169,33.948141,2051 Brendon Dr,Dunwoody,GA,30338-4501
5062,-84.332264,33.909286,3995 Ashford Dunwoody Rd NE,Brookhaven,GA,30319-1855
5064,-84.136,33.745437,1914 Stone Mountain Lithonia Rd,Lithonia,GA,30058-5315
5065,-84.304423,33.833049,1865 Alderbrook Rd NE,Atlanta,GA,30345-4105
5067,-84.224603,33.702323,2863 Kelley Chapel Rd,Decatur,GA,30034-2208
103,-83.19424,32.205348,350 Pearl Bates Ave,Eastman,GA,31023-5530
180,-83.188206,32.204966,5911 Oak St,Eastman,GA,31023-8920
191,-83.160295,32.170431,1118 McRae Hwy,Eastman,GA,31023-7140
291,-83.212178,32.209988,167 Orphans Cemetery Rd,Eastman,GA,31023-3631
292,-83.18798,32.184353,1400 Dr Martin Luther King Jr Dr,Eastman,GA,31023-7637
104,-83.76651,32.184771,11949 US Highway 41,Pinehurst,GA,31070-7467
182,-83.799618,32.103637,715 N 3rd St,Vienna,GA,31092-1112
204,-83.766506,32.184774,11949 US Highway 41,Pinehurst,GA,31070-7467
205,-83.78425,32.091694,200 9th St,Vienna,GA,31092-1310
101,-84.109484,31.591516,1700 Cordell Ave,Albany,GA,31705-1497
102,-84.275138,31.587759,4529 Gillionville Rd,Albany,GA,31721-9566
103,-84.249483,31.573491,324 Lockett Station Rd,Albany,GA,31721-4005
105,-84.121479,31.586882,1305 E 2nd Ave,Albany,GA,31705-1315
106,-84.127775,31.518057,2600 Radium Springs Rd,Albany,GA,31705-4618
199,-84.169359,31.514496,1215 Lily Pond Rd,Albany,GA,31701-7747
205,-84.160376,31.585775,518 W Society Ave,Albany,GA,31701-2233
299,-84.191631,31.550583,1425 W Oakridge Dr,Albany,GA,31707-5306
399,-84.162648,31.520869,3125 Martin Luther King Jr Dr,Albany,GA,31701-4309
1058,-84.170146,31.557957,900 Lippitt Dr,Albany,GA,31701-3511
2052,-84.101184,31.566911,1800 Pearce Ave,Albany,GA,31705-3339
2058,-84.133257,31.551296,120 Sunset Ln,Albany,GA,31705-8001
3058,-84.174074,31.605887,901 14th Ave,Albany,GA,31701-1335
3062,-84.100079,31.576906,2001 Leonard Ave,Albany,GA,31705-2341
4054,-84.208773,31.595948,605 Meadowlark Dr,Albany,GA,31707-3121
4056,-84.188607,31.587412,1601 Florence Dr,Albany,GA,31707-3747
4060,-84.198563,31.607796,2201 Doncaster Dr,Albany,GA,31707-2471
4062,-84.217498,31.589979,2600 Partridge Dr,Albany,GA,31707-3053
5056,-84.097623,31.55481,2237 Cutts Dr,Albany,GA,31705-3810
5058,-84.127918,31.53251,2400 Roxanna Rd,Albany,GA,31705-4574
5062,-84.202997,31.562624,1113 University St,Albany,GA,31707-5005
100,-84.722211,33.672644,4899 Chapel Hill Rd,Douglasville,GA,30135-4909
103,-84.77085,33.696242,4000 Kings Hwy,Douglasville,GA,30135-3764
104,-84.78335,33.761301,1630 Dorris Rd,Douglasville,GA,30134-3530
107,-84.79358,33.683025,6550 Alexander Pkwy,Douglasville,GA,30135-3596
108,-84.650368,33.723642,3301 Shoals School Rd,Douglasville,GA,30135-2935
112,-84.827356,33.712982,3400 Johnston Rd,Winston,GA,30187-1055
113,-84.831035,33.715926,7777 Mason Creek Rd,Winston,GA,30187-2244
175,-84.657715,33.755838,2520 E County Line Rd,Lithia Springs,GA,30122-2713
178,-84.75225,33.712036,9999 Parkway S,Douglasville,GA,30135-1632
180,-84.8483,33.618116,8311 Highway 166,Douglasville,GA,30135-6219
184,-84.766122,33.683293,5866 Dorsett Shoals Rd,Douglasville,GA,30135-4816
187,-84.787442,33.68472,6500 Alexander Pkwy,Douglasville,GA,30135-3596
188,-84.695372,33.736578,2544 Pope Rd,Douglasville,GA,30135-1326
193,-84.846182,33.616582,8299 Highway 166,Douglasville,GA,30135-6217
198,-84.78123,33.724731,6300 John West Rd,Douglasville,GA,30134-1457
200,-84.722258,33.67082,4909 W Chapel Hill Rd,Douglasville,GA,30135-4933
203,-84.649757,33.70645,2242 Old Lower River Rd,Douglasville,GA,30135-3076
208,-84.738007,33.684844,4433 Coursey Lake Rd,Douglasville,GA,30135-4917
212,-84.666139,33.676621,4925 Highway 92,Douglasville,GA,30135-5127
213,-84.649917,33.741832,2375 Mount Vernon Rd,Lithia Springs,GA,30122-3514
298,-84.657315,33.752989,2505 E County Line Rd,Lithia Springs,GA,30122-2714
303,-84.878758,33.734605,2613 Tyson Rd,Villa Rica,GA,30180-2977
398,-84.729404,33.754759,8277 Connally Dr,Douglasville,GA,30134-3840
407,-84.727883,33.737312,5897 Prestley Mill Rd,Douglasville,GA,30135-1204
498,-84.727408,33.755092,8266 Connally Dr,Douglasville,GA,30134-3841
507,-84.730403,33.680155,4685 Dorsett Shoals Rd,Douglasville,GA,30135-4921
1054,-84.818891,33.728245,13691 Veterans Memorial Hwy,Winston,GA,30187-1693
2050,-84.703587,33.774465,1150 S Burnt Hickory Rd,Douglasville,GA,30134-2906
2054,-84.660088,33.782038,7101 Turner Dr,Lithia Springs,GA,30122-2216
3052,-84.660956,33.786175,6946 Florence Dr,Lithia Springs,GA,30122-1933
3550,-84.717745,33.696399,3989 Chapel Hill Rd,Douglasville,GA,30135-2712
4050,-84.74419,33.743764,8705 Campbellton St,Douglasville,GA,30134-2202
4052,-84.683251,33.740946,2356 Fairburn Rd,Douglasville,GA,30135-1448
5050,-84.746778,33.758145,8138 Malone St,Douglasville,GA,30134-1239
5052,-84.657201,33.795795,10521 Veterans Memorial Hwy,Lithia Springs,GA,30122-1415
194,-84.960452,31.373004,283 Martin Luther King Jr Blvd,Blakely,GA,39823-3455
197,-84.941003,31.375884,12053 Columbia St,Blakely,GA,39823-2583
2050,-84.94152,31.374415,12020 Columbia St,Blakely,GA,39823-2582
112,-83.024673,30.699697,229 US Highway 129 S,Statenville,GA,31648-2258
1050,-83.024668,30.699696,190 Ga Highway 94 E,Statenville,GA,31648-2000
103,-81.31999,32.382368,300 Old Dixie Hwy S,Springfield,GA,31329-4002
105,-81.3622,32.198276,5160 Ga Highway 17 S,Guyton,GA,31312-5613
107,-81.243196,32.261582,4650 McCall Rd,Rincon,GA,31326-3932
186,-81.27976,32.210718,767 Kolic Helmey Rd,Guyton,GA,31312-6217
190,-81.399068,32.339433,719 Central Blvd,Guyton,GA,31312
196,-81.399454,32.221433,199 Stagecoach Ave,Guyton,GA,31312-5332
197,-81.333924,32.188337,1220 Noel C Conaway Rd,Guyton,GA,31312-6010
203,-81.227999,32.346791,1100 Ebenezer Rd,Rincon,GA,31326-3410
290,-81.354815,32.345921,1659 Ga Highway 119 S,Guyton,GA,31312-3964
296,-81.225119,32.347751,1198 Ebenezer Rd,Rincon,GA,31326-3410
297,-81.336717,32.188728,1200 Noel C Conaway Rd,Guyton,GA,31312-6010
390,-81.351014,32.347412,1589 Ga Highway 119 S,Springfield,GA,31329-3004
4050,-81.204434,32.296349,1703 Fort Howard Road,Rincon,GA,31326-0000
104,-82.894543,34.106539,1108 Athens Tech Rd,Elberton,GA,30635-6711
113,-82.853167,34.11447,373 Campbell St,Elberton,GA,30635-2140
176,-82.884709,34.108077,600 Abernathy Cir,Elberton,GA,30635-1944
213,-82.847009,34.084571,1019 Falling Creek Dr,Elberton,GA,30635-2727
313,-82.895778,34.109302,1150 Athens Tech Rd,Elberton,GA,30635-6711
100,-82.149174,32.576814,162 Parrish Pond Rd,Twin City,GA,30471-3814
189,-82.313221,32.572236,689 S Main St,Swainsboro,GA,30401-4818
192,-82.309552,32.57225,200 Tiger Trl,Swainsboro,GA,30401-4850
196,-82.302014,32.572272,308 Tiger Trl,Swainsboro,GA,30401-4821
198,-82.305002,32.572557,258 Tiger Trl,Swainsboro,GA,30401-4850
2050,-82.15511,32.58094,102 North College Street,Twin City,GA,30471
196,-81.906006,32.149755,6463 US Highway 301,Claxton,GA,30417-2094
197,-81.916393,32.1633,102 N Clark St,Claxton,GA,30417-1509
2050,-81.91636,32.163275,102 N Clark St,Claxton,GA,30417-1509
3050,-81.910503,32.15208,600 Hendrix St,Claxton,GA,30417-1974
176,-84.328809,34.852861,360 Rebels Cir,Blue Ridge,GA,30513-8137
193,-84.302212,34.87065,4560 Old Highway 76,Blue Ridge,GA,30513-4756
194,-84.247574,34.881466,1 Elementary Cir,Morganton,GA,30560-3210
293,-84.37942,34.923163,5060 Blue Ridge Dr,Blue Ridge,GA,30513-6514
1050,-84.326948,34.868302,224 E Highland St,Blue Ridge,GA,30513-4555
102,-84.512918,33.444106,190 Lester Rd,Fayetteville,GA,30215-4928
103,-84.473415,33.380067,1650 Highway 85 S,Fayetteville,GA,30215-2711
104,-84.594429,33.440161,450 Crabapple Ln,Peachtree City,GA,30269-1078
105,-84.472155,33.377207,100 Wildcat Way,Fayetteville,GA,30215-7823
108,-84.510809,33.442681,210 Lester Rd,Fayetteville,GA,30215-5250
111,-84.418648,33.389462,677 Inman Rd,Fayetteville,GA,30215-5507
178,-84.569807,33.401864,250 S Peachtree Pkwy,Peachtree City,GA,30269-1740
180,-84.569631,33.386291,200 McIntosh Trl,Peachtree City,GA,30269-2129
181,-84.470831,33.51173,609 Kenwood Rd,Fayetteville,GA,30214-3302
182,-84.562873,33.416702,201 Walt Banks Rd,Peachtree City,GA,30269-1383
186,-84.544058,33.380146,101 Crosstown Dr,Peachtree City,GA,30269-3428
191,-84.536593,33.370043,975 Robinson Rd,Peachtree City,GA,30269-2306
192,-84.573596,33.49411,360 Jenkins Rd,Tyrone,GA,30290-1614
196,-84.598245,33.430184,200 Kedron Dr,Peachtree City,GA,30269-3920
198,-84.517579,33.342098,193 Panther Path,Fayetteville,GA,30215-7613
199,-84.52245,33.342423,153 Panther Path,Fayetteville,GA,30215-7613
291,-84.570107,33.494253,330 Jenkins Rd,Tyrone,GA,30290-1614
296,-84.468343,33.440587,100 Bradford Sq,Fayetteville,GA,30215-1968
298,-84.519588,33.342094,183 Panther Path,Fayetteville,GA,30215-7613
391,-84.474768,33.387354,1533 Highway 85 S,Fayetteville,GA,30215-7608
398,-84.461653,33.454215,1 Tiger Trl,Fayetteville,GA,30214-1681
402,-84.464988,33.455897,490 Hood Ave,Fayetteville,GA,30214-1119
491,-84.569319,33.495749,325 Jenkins Rd,Tyrone,GA,30290-1618
1052,-84.592114,33.408264,201 Wisdom Rd,Peachtree City,GA,30269-1128
102,-85.056133,34.257386,1839 Morrison Camp Ground Rd NE,Rome,GA,30161-9186
103,-85.30472,34.268434,212 Eagle Dr NW,Rome,GA,30165-9246
107,-85.180061,34.181136,3 Dragon Dr SE,Lindale,GA,30147-1252
111,-85.099135,34.30985,3252 Calhoun Rd NE,Rome,GA,30161-1929
188,-85.099274,34.308136,3200 Calhoun Rd NE,Rome,GA,30161-1929
195,-85.174464,34.365168,5075 Martha Berry Hwy NW,Rome,GA,30165-8662
199,-85.185421,34.16438,270 Hughes Dairy Rd SE,Lindale,GA,30147-1416
203,-85.095353,34.306968,164 Barron Rd NE,Rome,GA,30161-3419
273,-85.18359,34.166427,200 Hughes Dairy Rd SE,Lindale,GA,30147-1416
303,-85.16689,34.387189,471 Floyd Springs Rd NE,Armuchee,GA,30105-2401
401,-85.175047,34.342623,4203 Martha Berry Hwy NW,Rome,GA,30165-8657
1050,-85.234124,34.260004,528 Burnett Ferry Rd SW,Rome,GA,30165-3655
2052,-85.239244,34.283933,2903 Garden Lakes Blvd NW,Rome,GA,30165-1713
3050,-85.335577,34.110451,13 Rome Rd SW,Cave Spring,GA,30124-2700
3052,-85.164525,34.313988,75 Glenwood School Rd NE,Rome,GA,30165-7459
4054,-85.176272,34.18015,1 Dragon Dr SE,Lindale,GA,30147-1252
5050,-85.304116,34.263476,4454 Alabama Hwy NW,Rome,GA,30165-9204
100,-84.106414,34.123403,600 James Burgess Rd,Suwanee,GA,30024-1135
102,-84.204388,34.290275,7455 Wallace Tatum Rd,Cumming,GA,30028-7961
103,-84.135362,34.220516,540 Dahlonega St,Cumming,GA,30040-2110
104,-84.136042,34.103306,3595 Old Atlanta Rd,Suwanee,GA,30024-1173
105,-84.109455,34.124163,610 James Burgess Rd,Suwanee,GA,30024-1135
106,-84.176248,34.143628,8145 Majors Rd,Cumming,GA,30041-7058
107,-84.213488,34.210203,4155 Drew Rd,Cumming,GA,30040-9441
108,-84.127734,34.064518,6205 Old Atlanta Rd,Suwanee,GA,30024-1206
176,-84.105625,34.168278,3777 Samples Rd,Cumming,GA,30041-1258
182,-84.106138,34.274001,3455 Coal Mountain Dr,Cumming,GA,30028-3277
190,-84.171486,34.148478,585 Peachtree Pkwy,Cumming,GA,30041-6821
194,-84.086616,34.238115,2800 Holtzclaw Rd,Cumming,GA,30041-4509
195,-84.107884,34.278868,3635 Coal Mountain Dr,Cumming,GA,30028-3279
197,-84.142635,34.136374,3740 Melody Mizer Ln,Cumming,GA,30041-6940
198,-84.224837,34.176201,6280 Post Rd,Cumming,GA,30040-7378
199,-84.223101,34.178719,6240 Post Rd,Cumming,GA,30040-7378
202,-84.137348,34.218545,605 Tribble Gap Rd,Cumming,GA,30040-2227
203,-84.175799,34.241239,1616 Canton Hwy,Cumming,GA,30040-5144
204,-83.996497,34.296132,6945 Keith Bridge Rd,Gainesville,GA,30506-6316
206,-84.020956,34.24941,6800 Little Mill Rd,Cumming,GA,30041-4236
211,-84.181905,34.092154,2980 Vaughan Dr,Cumming,GA,30041-7308
213,-84.162464,34.186354,3655 Castleberry Rd,Cumming,GA,30040-9054
214,-84.13926,34.105837,805 Nichols Rd,Suwanee,GA,30024-1603
215,-84.099106,34.16334,2555 Echols Rd,Cumming,GA,30041-8205
216,-84.098175,34.165013,2565 Echols Rd,Cumming,GA,30041-8205
303,-84.205144,34.28777,7465 Wallace Tatum Rd,Cumming,GA,30028-7961
307,-84.102622,34.327977,6200 Dahlonega Hwy,Cumming,GA,30028-8585
313,-84.166606,34.207712,1180 Chamblee Gap Rd,Cumming,GA,30040
407,-84.178824,34.144759,8135 Majors Rd,Cumming,GA,30041-7058
498,-84.103835,34.277805,3645 Coal Mountain Dr,Cumming,GA,30028-3279
598,-84.152951,34.115914,4670 Windermere Parkway,Cumming,GA,30041
699,-84.247246,34.132607,175 Martin Drive,Alpharetta,GA,30004-0000
700,-84.238371,34.129284,625 James Road,Alpharetta,GA,30004-8459
701,-84.115497,34.218598,1100 Lanier 400 Pkwy,Cumming,GA,30040-2601
702,-84.229192,34.146873,645 Mullinax Rd,Alpharetta,GA,30004-5618
1050,-84.178039,34.112818,1994 Peachtree Pkwy,Cumming,GA,30041-9506
1052,-84.234105,34.158258,4805 Atlanta Hwy,Alpharetta,GA,30004-2920
5050,-84.141972,34.215934,131 Almon C. Hill Drive,Cumming,GA,30040
105,-83.194214,34.394866,485 Turkey Creek Rd,Carnesville,GA,30521-3886
107,-83.192644,34.398756,11555 Highway 59,Carnesville,GA,30521-3355
1052,-83.113884,34.288847,660 College St,Royston,GA,30662-2615
2050,-83.233167,34.364515,825 Hull Ave,Carnesville,GA,30521-4048
3050,-83.212021,34.363058,6570 Highway 145,Carnesville,GA,30521-4170
5050,-83.091172,34.430839,818 Hartwell Rd,Lavonia,GA,30553-1420
100,-84.320102,34.120938,13855 Providence Rd,Alpharetta,GA,30004-0848
101,-84.196619,34.056216,5575 Abbotts Bridge Rd,Duluth,GA,30097-8418
102,-84.241793,34.074085,3995 Webb Bridge Rd,Alpharetta,GA,30005-4142
103,-84.336275,34.059889,815 Hembree Rd,Roswell,GA,30076-1116
104,-84.382451,33.950731,130 W Spalding Dr,Atlanta,GA,30328-1913
105,-84.281131,34.100936,13060 Cogburn Rd,Alpharetta,GA,30004-3605
106,-84.336138,34.099295,13025 Birmingham Hwy,Alpharetta,GA,30004-7306
107,-84.621725,33.616413,7155 Hall Rd,Fairburn,GA,30213-2031
109,-84.627909,33.614176,7250 Hall Rd,Fairburn,GA,30213-1946
114,-84.513989,33.597834,5790 Feldwood Rd,College Park,GA,30349-2867
116,-84.481803,33.641828,2861 Lakeshore Dr,College Park,GA,30337-4419
118,-84.498942,33.591957,6045 Buffington Rd,Atlanta,GA,30349-3602
119,-84.275294,34.118109,2845 Bethany Bnd,Milton,GA,30004-3411
175,-84.318534,34.011313,1400 Martin Rd,Roswell,GA,30076-3177
176,-84.519306,33.590806,6015 Feldwood Rd,College Park,GA,30349-3651
180,-84.233535,34.035803,10495 Jones Bridge Rd,Alpharetta,GA,30022-6589
184,-84.363685,34.040359,10700 Crabapple Rd,Roswell,GA,30075-3029
186,-84.527585,33.637502,4345 Welcome All Rd SW,Atlanta,GA,30349-1828
187,-84.249964,34.010919,9425 Barnwell Rd,Alpharetta,GA,30022-6147
189,-84.484195,33.594025,2800 Burdett Rd,College Park,GA,30349-4214
190,-84.212738,34.070083,11770 E Fox Ct,Alpharetta,GA,30005-7800
191,-84.381115,34.06273,11595 King Rd,Roswell,GA,30075-2207
192,-84.406187,33.660177,3440 N Fulton Ave,Hapeville,GA,30354-1408
193,-84.337963,34.093081,12775 Birmingham Hwy,Alpharetta,GA,30004-3760
195,-84.27409,34.051707,3055 Kimball Bridge Rd,Alpharetta,GA,30022-4417
197,-84.305921,34.029651,10200 Wooten Rd,Roswell,GA,30076-2256
198,-84.290843,34.007047,9310 Scott Rd,Roswell,GA,30076-3417
199,-84.592426,33.665178,3310 Stonewall Tell Rd,College Park,GA,30349-1154
202,-84.295639,34.010662,9250 Scott Rd,Roswell,GA,30076-3415
203,-84.177625,34.039148,10625 Parsons Rd,Duluth,GA,30097-1717
204,-84.430902,33.675605,1286 Washington Rd,Atlanta,GA,30344-3537
205,-84.255646,34.075786,3595 Webb Bridge Rd,Alpharetta,GA,30005-4140
206,-84.527016,33.556996,7220 Oakley Ter,Union City,GA,30291-5175
207,-84.342924,33.97677,8100 Roberts Dr,Atlanta,GA,30350-4120
215,-84.702395,33.581752,9670 Rivertown Rd,Fairburn,GA,30213-2145
273,-84.503818,33.576501,6201 Connell Rd,College Park,GA,30349-4425
275,-84.480897,33.572057,2725 Creel Rd,College Park,GA,30349-4810
276,-84.537857,33.588406,6110 Dodson Rd,Union City,GA,30291-1212
284,-84.28324,33.993505,2700 Holcomb Bridge Rd,Alpharetta,GA,30022-5307
286,-84.359398,33.898138,5340 S Trimble Rd,Atlanta,GA,30342-1413
289,-84.481098,33.667678,2745 Stone Rd,East Point,GA,30344-5629
291,-84.627323,33.558166,7405 Herndon Rd,Fairburn,GA,30213-2781
292,-84.671263,33.530487,505 Carlton Rd,Palmetto,GA,30268-1041
295,-84.186374,34.060736,5880 Findley Chase Dr,Duluth,GA,30097-1421
297,-84.198073,34.02153,5530 State Bridge Rd,Alpharetta,GA,30022-8151
298,-84.363272,34.071636,12025 Etris Rd,Roswell,GA,30075-1401
299,-84.276525,34.082784,405 Cumming St,Alpharetta,GA,30004-3856
301,-84.474573,33.611147,2600 Jolly Rd,Atlanta,GA,30349-3184
302,-84.337052,34.058079,11290 Elkins Rd,Roswell,GA,30076-1201
303,-84.283205,34.104764,13080 Cogburn Rd,Alpharetta,GA,30004-3605
305,-84.23912,34.018432,4110 Old Alabama Rd,Alpharetta,GA,30022-8615
307,-84.685755,33.523348,9250 Hutcheson Ferry Rd,Palmetto,GA,30268-2303
373,-84.404569,34.070987,11895 Mountain Park Rd,Roswell,GA,30075-1818
383,-84.449947,33.656745,3605 Main St,College Park,GA,30337-2614
384,-84.282142,34.040454,10665 Haynes Bridge Rd,Alpharetta,GA,30022-4803
386,-84.362864,34.019791,791 Mimosa Blvd,Roswell,GA,30075-4407
390,-84.560888,33.70479,5320 Campbellton Rd SW,Atlanta,GA,30331-7714
391,-84.626292,33.556342,7415 Herndon Rd,Fairburn,GA,30213-2781
392,-84.208065,34.048984,5230 Taylor Rd,Alpharetta,GA,30022-6015
397,-84.311151,33.993352,9000 Eves Rd,Roswell,GA,30076-3335
398,-84.129142,34.04553,10885 Rogers Cir,Johns Creek,GA,30097-1927
402,-84.12451,34.043462,10795 Rogers Cir,Duluth,GA,30097-1979
405,-84.183076,34.03552,6115 Wilson Rd,Duluth,GA,30097-2021
406,-84.302562,34.06945,285 S Main St,Alpharetta,GA,30009-1937
491,-84.190423,34.029077,10215 Medlock Bridge Pkwy,Alpharetta,GA,30022-7318
497,-84.231447,34.067005,4455 Webb Bridge Rd,Alpharetta,GA,30005-9008
501,-84.465196,33.69567,2301 Connally Dr,East Point,GA,30344-1009
503,-84.578951,33.598121,9000 Highpoint Rd,Union City,GA,30291-1094
505,-84.561119,33.699206,5400 Campbellton Rd SW,Atlanta,GA,30331-7716
591,-84.209148,34.052845,5150 Taylor Rd,Alpharetta,GA,30022-4547
597,-84.337353,34.095921,12805 Birmingham Hwy,Alpharetta,GA,30004-3792
603,-84.33948,33.996967,8750 Pride Pl,Atlanta,GA,30350-2510
605,-84.410115,33.658029,3510 Atlanta Ave,Hapeville,GA,30354-1704
691,-84.43631,33.684619,2575 Harris St,East Point,GA,30344-2623
701,-84.231018,34.052829,4375 Kimball Bridge Rd,Alpharetta,GA,30022-4409
702,-84.351576,33.961421,1130 Spalding Dr,Atlanta,GA,30350-5013
803,-84.465688,33.688836,2376 Headland Dr,East Point,GA,30344-2074
909,-84.38518,33.916828,5920 Sandy Springs Cir,Atlanta,GA,30328-5937
910,-84.194955,34.023066,5575 State Bridge Rd,Johns Creek,GA,30022-8165
1010,-84.614563,33.657951,3340 W Stubbs Rd,College Park,GA,30349-1021
1050,-84.301604,34.081756,192 Mayfield Rd,Alpharetta,GA,30009-1595
1067,-84.368619,34.037886,10525 Woodstock Rd,Roswell,GA,30075-2939
1110,-84.633983,33.616599,7501 Hall Rd,Fairburn,GA,30213-1939
1210,-84.340909,34.144778,14865 Birmingham Hwy,Milton,GA,30004-8285
1310,-84.353256,33.97773,8261 Ison Rd,Sandy Springs,GA,30350-3127
1312,-84.473967,33.676605,2626 Hogan Rd,East Point,GA,30344-3827
1313,-84.473967,33.676605,2626 Hogan Rd,East Point,GA,30344-3827
1315,-84.456184,33.655584,2075 Princeton Ave,College Park,GA,30337-2411
1316,-84.351656,34.030797,1201 Alpharetta St,Roswell,GA,30075-3701
1317,-84.586474,33.636019,4440 Derrick Rd,College Park,GA,30349-0000
1319,-84.360382,34.056381,11365 Crabapple Rd,Roswell,GA,30075-2407
1320,-84.470529,33.615465,5134 Old National Hwy,College Park,GA,30349-3286
1321,-84.518351,33.615076,3965 Roosevelt Hwy,Atlanta,GA,30349-2607
2058,-84.481673,33.593066,5925 Old Carriage Dr,College Park,GA,30349-4257
2070,-84.574784,33.572892,91 Elder St,Fairburn,GA,30213-1147
2550,-84.495809,33.646407,3250 Hammarskjold Dr,East Point,GA,30344-6318
3056,-84.426407,33.910012,6151 Powers Ferry Rd,Atlanta,GA,30339-2924
3058,-84.538926,33.627643,4600 Scarborough Rd,College Park,GA,30349-1704
3064,-84.424957,33.678365,2809 Blount St,East Point,GA,30344-3732
3066,-84.417093,33.917543,5900 Raider Dr,Atlanta,GA,30328-4706
4056,-84.370107,33.899264,520 Greenland Rd,Atlanta,GA,30342-2046
4060,-84.331521,34.036319,1550 Warsaw Rd,Roswell,GA,30076-1532
